Regulator	Target	MI	pvalue
CCNL2	MST1P9	0.30682407496962966	0.0
CCNL2	MST1P2	0.5484512433783311	0.0
ZCCHC24	LOC283731	0.31063088740654154	0.0031681260384378573
ZNF677	FAM126A	0.5081854498549566	4.956476429285317E-8
ZNF318	UQCRQ	0.3871462564045727	0.0031681260384378573
YWHAQ	NAE1	0.2515064281741675	4.956476429285317E-8
KCNH2	LRFN1	0.22878324374579453	1.3370095167997142E-5
MLF1IP	HJURP	0.6760437895720195	0.0031681260384378573
ZMYND10	CDK20	0.30317874141635426	0.0031681260384378573
DTX1	TPD52	0.3547882724687812	0.0031681260384378573
TERF2IP	CMIP	0.24815928854368727	4.956476429285317E-8
RGMB	MEGF9	0.2989087356291702	0.0031681260384378573
KLF16	LRWD1	0.5032869666144457	1.3370095167997142E-5
CCNL2	TRPV1	0.2896014664830795	0.0031681260384378573
THAP11	SLC7A6OS	0.3480894208990663	4.956476429285317E-8
HINFP	THYN1	0.2252875029159746	1.3370095167997142E-5
FOXA1	MCART1	0.17746645554296503	0.0031681260384378573
MTF2	PTBP2	0.3183674921258117	0.0
BTAF1	C10orf137	0.3282299162405291	1.3370095167997142E-5
USF1	NIT1	0.3721119265285588	4.956476429285317E-8
ZNF287	ZNF286A	0.24481369292311927	0.0031681260384378573
ZNF789	MIR17HG	0.31324657607030115	0.0031681260384378573
EHMT1	DDX31	0.20354850474829567	4.956476429285317E-8
ARID4A	AIMP2	0.38239129913002473	1.3370095167997142E-5
YBX1	C5orf36	0.3833152885700278	1.3370095167997142E-5
ATF5	TOMM40	0.3894082403740501	0.0
CREB3L1	UNC5A	0.2627648869093212	0.0
EZH1	SILV	0.2328683699685563	0.0031681260384378573
GLI1	TNXB	0.47150407590580157	0.0031681260384378573
ZNF619	ZNF281	0.5422741591299021	1.3370095167997142E-5
ING3	CCDC82	0.36978119278664456	0.0031681260384378573
SUZ12	SYNRG	0.3335252355340441	0.0031681260384378573
BTAF1	JMJD1C	0.5674169653213335	0.0
CNBP	THOC7	0.20047164706826082	0.0031681260384378573
ZNF365	FAP	0.3436982104912951	0.0031681260384378573
C5orf41	SAC3D1	0.5868325665191525	0.0
PTRF	GALNTL2	0.6289558143604391	4.956476429285317E-8
MYB	TMEM26	0.3498841118191143	1.3370095167997142E-5
MAPK8IP1	CHRNB2	0.2125587614705161	0.0
MSX1	AG2	0.4338502242237585	0.0
MAFF	CSNK1E	0.26686656819801347	0.0
TIGD1	C17orf100	0.1641021986411877	1.3370095167997142E-5
TERF2	CENPBD1	0.2971632457297308	4.956476429285317E-8
MYCBP2	POLR2H	0.55144974293884	0.0
ANP32A	C15orf44	0.22447860575848264	0.0
PIM1	C1S	0.40566408828893813	0.0
E2F1	DIXDC1	0.5268813808646386	0.0
MAZ	CDC14B	0.4565932164517956	0.0031681260384378573
C5orf41	RAB11FIP2	0.6087515081842089	0.0
SIRT6	C9orf16	0.5279156321739009	0.0031681260384378573
ZFC3H1	CPSF6	0.3126609656467454	0.0031681260384378573
SMARCA5	RBM12	0.5006148168938063	0.0031681260384378573
ZRANB1	RAB11FIP2	0.41774881633776595	0.0
AR	FAM198B	0.37032465096674017	0.0031681260384378573
ZBTB48	THAP3	0.6294707153932702	0.0
ESR2	CELF2	0.3637559760023	0.0
CIC	LOC90834	0.218256819037284	0.0031681260384378573
TCEAL7	FAM70A	0.4918464496555133	0.0031681260384378573
SMARCA4	AP3D1	0.3069902973409732	4.956476429285317E-8
ZNF589	ITIH4	0.19850914753119286	0.0031681260384378573
EBF4	UBOX5	0.21134239958134104	0.0031681260384378573
HDAC5	C11orf2	0.2861047810062695	1.3370095167997142E-5
HCLS1	LCP2	0.8338787979194033	4.956476429285317E-8
ZMYM2	TRIM13	0.2972219650693988	0.0031681260384378573
RNF14	SLC30A5	0.34459278894200396	0.0031681260384378573
FOXP3	PTPN7	0.6773813660248837	1.3370095167997142E-5
PBXIP1	OS9	0.26799316109607896	1.3370095167997142E-5
ZNF280D	NARG2	0.5696090640788307	0.0
MEN1	RBM4	0.3236915141551382	1.3370095167997142E-5
MNAT1	ACTR10	0.3416180452378275	0.0
YY1	RPE	0.33574477955118776	1.3370095167997142E-5
SUDS3	MGAT1	0.3705238850391045	0.0
ZZEF1	CAMTA2	0.2885225580000599	0.0031681260384378573
ZNF440	ZNF625	0.4540538142586182	0.0
ZNF469	CAMK2A	0.3878825778432662	0.0
E2F3	HMGCL	0.3316400310129527	1.3370095167997142E-5
CCRN4L	PTP4A1	0.18720196860135396	0.0031681260384378573
L3MBTL2	ANKRD54	0.41442783542545264	0.0
SNAI2	NUDT11	0.6108674621258992	0.0
SP140	STAP1	0.7213479115466462	0.0
FLI1	CASP10	0.8388081723389726	0.0
SNIP1	C1orf109	0.37352219629706607	0.0
HDAC7	GIGYF1	0.39643013562521634	0.0
RUNX2	BNC2	0.562629928625156	0.0
ZNF414	TRAPPC5	0.6612596730763614	0.0
CHD6	NRGN	0.29844679435929233	0.0031681260384378573
ELF2	LARP7	0.2979929267521937	0.0
PRDX2	BSCL2	0.3066711248456875	0.0031681260384378573
PLAGL1	EVC2	0.6245384366755881	4.956476429285317E-8
TSHZ1	KIAA1328	0.3659769561831121	4.956476429285317E-8
NFATC2IP	ZNF720	0.2780355634821061	0.0031681260384378573
XBP1	ENPP1	0.38288876997495064	1.3370095167997142E-5
CREB3L4	PEX11B	0.29898758680852144	0.0031681260384378573
CCAR1	PARG	0.32400127516979027	0.0031681260384378573
VGLL3	STON1	0.5454476644816578	1.3370095167997142E-5
FOXN2	KRT18	0.40882717836689686	0.0031681260384378573
CDCA7	SUV39H2	0.4297716793712887	0.0031681260384378573
SLC11A1	HMOX1	0.349837918782391	0.0
CRK	TSR1	0.32935627665948186	0.0
MLLT6	OBSCN	0.27229134201319616	0.0
ZNF440	ZNF675	0.3956150989974945	0.0031681260384378573
ZFYVE16	COL4A3BP	0.49329590058973494	0.0
ZNF169	NKTR	0.438583044530639	0.0
PCBD1	MRPS16	0.2854744143577299	0.0
ZNF407	TSHZ1	0.380159860082711	4.956476429285317E-8
MTERFD3	CIRBP	0.2768187276368691	1.3370095167997142E-5
HIPK3	C5orf41	0.7082918732026294	0.0
SALL2	KCNJ11	0.3315132507799903	0.0031681260384378573
PHB	POLDIP2	0.34992046635335095	0.0
ZCCHC24	LOC283867	0.3744538219174678	0.0031681260384378573
ETV1	PRKD1	0.5832195663440051	4.956476429285317E-8
ZNF672	TRIM11	0.4835643319020392	0.0
CIC	RAI1	0.32767357223855587	0.0
BAZ1B	RBL1	0.41477231741289855	0.0031681260384378573
CCNL2	C14orf138	0.22433052093430805	0.0031681260384378573
ZNF354A	CCDC99	0.2988993300776606	1.3370095167997142E-5
ADNP	RRAS	0.4274126849808484	1.3370095167997142E-5
YBX1	RPF2	0.28497946919216	1.3370095167997142E-5
ERN1	GPR157	0.34326139015923446	4.956476429285317E-8
MAPRE3	WBP2	0.19899637366797118	0.0031681260384378573
SPI1	MAN2B1	0.5582138718714934	0.0
ZNF619	ZNF844	0.45532419117119205	0.0031681260384378573
ZFAND2B	ATG4B	0.4562615053611512	0.0
TSHZ2	SLC16A12	0.38956264420182374	1.3370095167997142E-5
ZMYND11	ARHGAP12	0.3594784803873292	1.3370095167997142E-5
ZBTB7B	MKNK2	0.23974419960951132	0.0031681260384378573
UHRF1	C7orf41	0.3792451209481973	0.0031681260384378573
ING5	ATG4B	0.3195602873311262	0.0
ZSCAN29	PPIP5K1	0.3517642640959992	4.956476429285317E-8
TNFSF4	CCL11	0.30725726418973254	1.3370095167997142E-5
MITF	RIN2	0.3532652958423599	0.0031681260384378573
ZFAND2B	ATG9A	0.2924130594370002	1.3370095167997142E-5
ELK4	HEATR1	0.4611651920470432	0.0031681260384378573
POU6F1	NPFF	0.2693621411771792	4.956476429285317E-8
GTF2H4	FANCE	0.27847362014935273	0.0031681260384378573
SAP30BP	UNK	0.34005841791079694	0.0
C14orf156	GLRX5	0.39370090087703985	0.0
ARID4B	MTR	0.48694702034792253	4.956476429285317E-8
ZNF500	EME2	0.39395321593645677	1.3370095167997142E-5
KLF6	EGR2	0.4644612577504306	1.3370095167997142E-5
ENG	GMFG	0.5569250851722456	0.0031681260384378573
ERCC6	LCOR	0.4690797924123206	1.3370095167997142E-5
ARHGEF11	NCSTN	0.3733003054363599	0.0
ZNF207	CCAR1	0.31203239242653796	1.3370095167997142E-5
SFRS2	BIRC5	0.35858077924378473	0.0031681260384378573
PBRM1	LSM10	0.4835300387228354	0.0031681260384378573
ZNF593	NOC2L	0.4706655948696975	1.3370095167997142E-5
ZSCAN21	FAM185A	0.18896292137480142	1.3370095167997142E-5
PHF1	TMEM129	0.37546528200761015	1.3370095167997142E-5
MLL2	ZNF142	0.33106132825303813	0.0
PHF1	PRRT1	0.33996212876690024	0.0
RAN	PA2G4	0.34854026002514893	0.0
IRX1	PLEKHA4	0.3036860061365263	0.0031681260384378573
ZNF688	TAOK2	0.5039858129262922	0.0031681260384378573
NDN	JAM3	0.8346561619246267	0.0
NDN	JAM2	0.7136563395151521	0.0031681260384378573
CCNL1	ANKRD36	0.3860907530425799	0.0
ATXN1	PLXNC1	0.41227634291109644	1.3370095167997142E-5
TAF4B	TRMT11	0.34838253031764543	1.3370095167997142E-5
NDN	BHMT2	0.6487803643082792	1.3370095167997142E-5
ZNF444	IRF2BP1	0.5816777854237913	0.0031681260384378573
ZCCHC10	TMEM9B	0.26477329350038836	0.0031681260384378573
ZC3H15	NOL10	0.30789543898515404	0.0
FOSL1	SNAI1	0.34517188243207353	0.0
IRF8	VNN2	0.6064870389395536	0.0031681260384378573
L3MBTL	LENG8	0.4879625803915786	0.0
ZNF227	ZFP112	0.6338187076643009	0.0
ARID3B	TYK2	0.22551219328225125	0.0031681260384378573
MBD3	ARL6IP4	0.5913915785590169	0.0031681260384378573
PRDX2	C19orf56	0.4421289379051562	0.0
MNDA	MFSD1	0.24182687943624215	0.0031681260384378573
NSD1	CBX5	0.3440264760186553	0.0031681260384378573
PRDX2	C19orf53	0.43315689783265565	0.0031681260384378573
TSPYL2	USP11	0.23464685804502516	0.0031681260384378573
PSMC5	PSMC4	0.38804417067573493	0.0031681260384378573
PSMC5	PSMC3	0.43049483455176585	0.0031681260384378573
ARID1B	SHPRH	0.5731328350909847	0.0
SCAP	WDR6	0.26715451702954673	0.0
JMJD6	DNAJC16	0.28171571871987866	0.0031681260384378573
CAMK2A	BGN	0.45875534589239164	0.0031681260384378573
ZNF7	CCDC45	0.17382786057439814	4.956476429285317E-8
WASL	FAM185A	0.24915523698402753	0.0031681260384378573
PRRX2	CLEC11A	0.3840114381737427	0.0031681260384378573
ZEB1	KCTD16	0.3796548709416265	4.956476429285317E-8
ZNF619	ZNF689	0.3691721306676281	0.0031681260384378573
PRDM8	BACH2	0.5703689398596725	4.956476429285317E-8
ATRX	SFRS2IP	0.6922281697252375	1.3370095167997142E-5
DVL3	LOC220729	0.2517564745885357	0.0
ELOF1	CDC37	0.610936593469938	1.3370095167997142E-5
ACVRL1	HAAO	0.4773453849665258	0.0
MZF1	TMEM175	0.40467923745667295	4.956476429285317E-8
ZBTB24	MTO1	0.31547027670903754	1.3370095167997142E-5
FOXO1	MBNL2	0.3721340431080731	0.0031681260384378573
ZNF362	TMEM39B	0.31079447627388	0.0
C20orf20	TRIM65	0.3418589651263615	0.0031681260384378573
GPS2	WRAP53	0.5050195216355033	0.0031681260384378573
HEXIM2	MRFAP1	0.2830508067329198	1.3370095167997142E-5
CXXC1	CCHCR1	0.4032673123416808	0.0031681260384378573
POLR2K	COX6C	0.3311135875005921	4.956476429285317E-8
RSF1	NARS2	0.31536865102617745	0.0
AR	INPP4B	0.4507018104618262	0.0
ZNF519	METTL4	0.31136810840066187	0.0
ZUFSP	FGFR1OP	0.23255912284784586	0.0031681260384378573
SIRT2	MRPS12	0.31050595182481144	0.0031681260384378573
MLLT6	FBXL20	0.21932730917210747	1.3370095167997142E-5
SBNO2	TNFRSF6B	0.3573844690007013	0.0031681260384378573
MTF1	USP24	0.46806410675523846	4.956476429285317E-8
KAT5	RAB1B	0.3003327470461091	1.3370095167997142E-5
CLOCK	MOBKL1B	0.4960474753932053	4.956476429285317E-8
FABP4	ATP1A2	0.5484046950895369	1.3370095167997142E-5
ATP8B1	CEACAM5	0.29477020144106036	1.3370095167997142E-5
TCF3	EPHB4	0.24631508151756987	0.0031681260384378573
ZSCAN5A	NUDCD3	0.16410391482633938	1.3370095167997142E-5
RXRB	FTSJD2	0.22956423621681607	0.0
TLR3	MAT2B	0.31226084489419587	1.3370095167997142E-5
CRY2	CSRNP1	0.3902581124943423	0.0031681260384378573
RELB	SPHK1	0.35614170145636725	0.0031681260384378573
ZCCHC2	SMCHD1	0.3589035344588085	4.956476429285317E-8
ZNRD1	SNRPD2	0.487032822355879	0.0
LZTFL1	LRIG1	0.3923036123875364	0.0
KLF5	PKP1	0.43608031513222284	4.956476429285317E-8
PAF1	SUPT5H	0.38409733879551733	0.0031681260384378573
SMARCA4	C19orf52	0.3855130037925323	0.0031681260384378573
RNF4	SEC24D	0.23991961769892223	0.0031681260384378573
TCEAL8	KDELR2	0.19372710147366642	1.3370095167997142E-5
MYST4	FAM179B	0.46014840511018673	0.0031681260384378573
IRF8	CXorf21	0.7204459848688266	4.956476429285317E-8
CASP8AP2	NUP153	0.5761258121718035	0.0
CASP8AP2	NUP160	0.48179665302480906	0.0
NDN	LOXL1	0.5616758780527731	0.0
PRRX1	ARSB	0.4530680876918561	0.0
NONO	NKRF	0.2675143744696824	0.0031681260384378573
DRAP1	NDUFS6	0.6217546309405433	1.3370095167997142E-5
SUPT4H1	PNPO	0.2782856990536026	4.956476429285317E-8
DRAP1	NDUFS8	0.6101715982941662	0.0
SIN3B	SFRS14	0.2117733800813896	0.0
TAF6L	HNRNPUL2	0.26585048409219847	0.0031681260384378573
HSF4	CES8	0.21014171591073807	4.956476429285317E-8
AR	IL6ST	0.5081035755380069	0.0
PHF6	CBX5	0.3396312216871248	1.3370095167997142E-5
BACH2	PDGFRA	0.6271009673583949	0.0031681260384378573
ZNF684	ZRANB2	0.25602773317256844	0.0031681260384378573
POLR2K	ENOPH1	0.295835669951777	1.3370095167997142E-5
ZBTB11	CEP97	0.7004699556443279	0.0
GRHL1	FAM83B	0.24455093147636697	4.956476429285317E-8
MAZ	KCTD13	0.4878238460054778	0.0
TAX1BP3	PRRX2	0.37394857107230284	0.0
MOV10	PSMA5	0.24217790110251083	4.956476429285317E-8
PCGF3	C4orf23	0.2454122028614778	4.956476429285317E-8
CDK8	ADAM17	0.43530152336224126	0.0031681260384378573
ZBTB5	NUP160	0.31462323405031634	0.0031681260384378573
MAGED1	SEC13	0.28260398257884384	1.3370095167997142E-5
POLR2K	LTBP3	0.29145879448842676	1.3370095167997142E-5
ZNF367	CLSPN	0.6795683626631168	0.0
ZNF224	NKTR	0.4502661509979123	0.0
HDAC7	IDI1	0.2348752560343761	4.956476429285317E-8
PIM1	IL6	0.34624655308594887	0.0031681260384378573
NARFL	ROGDI	0.5808465674019022	4.956476429285317E-8
TRIM27	C6orf62	0.22515600430726207	1.3370095167997142E-5
VDR	PLEKHN1	0.18051453705205683	1.3370095167997142E-5
TRIB3	LIFR	0.30272927170435926	0.0031681260384378573
TFAM	LRPPRC	0.3518560908314154	0.0
SNX6	BRMS1L	0.32618655128493373	0.0
SUV39H2	CCDC138	0.4133817567229643	0.0
KLHL31	HSPB6	0.40454594851459014	0.0031681260384378573
DACH1	FOXA1	0.4757111743991087	0.0031681260384378573
ZBTB4	DLG4	0.2503088026817992	0.0031681260384378573
PHF1	HSPA8	0.3238307944092341	1.3370095167997142E-5
ZNF787	C11orf83	0.6629409477994437	0.0
MYST1	DCST2	0.2928106464296749	0.0031681260384378573
ZEB2	SYNE1	0.7197265307538083	0.0
ZBTB48	DMAP1	0.49668891191061487	0.0
ZNF592	ASB7	0.3137666803399999	0.0031681260384378573
CALCOCO1	RBM5	0.4052233935078749	0.0
ASH1L	MT1F	0.2671067172011481	0.0031681260384378573
NR2F6	COPE	0.48211589226853657	0.0
ICMT	NMNAT1	0.1984078025055412	0.0
CNOT8	PWWP2A	0.33203142983776956	4.956476429285317E-8
SMURF2	CCDC88A	0.3735567826016837	0.0031681260384378573
VPS25	TUBG1	0.4077884538835338	0.0
MURC	C9orf30	0.3027796058630145	0.0
MRPL12	TACO1	0.4882835312287349	0.0
CD86	ITGB2	0.7819707646383715	0.0
SP100	MX2	0.42046594872438314	4.956476429285317E-8
IGHMBP2	ORAOV1	0.37673314705909	0.0
RASSF7	C7orf47	0.5592866886618864	0.0
ZEB1	LIMA1	0.47420439881845383	0.0
ZNF57	ZNF555	0.2977199987612919	0.0
DLX5	MFRP	0.35713726009420965	1.3370095167997142E-5
PKNOX2	SDPR	0.3728417020235586	0.0031681260384378573
RCHY1	G3BP2	0.39569440476660933	0.0
ZCCHC11	TAF4B	0.3868972672776854	4.956476429285317E-8
NCOA6	MAPRE1	0.3098531841861445	0.0031681260384378573
PFDN5	C5orf45	0.33591764767040977	0.0031681260384378573
ANP32A	FAM96A	0.21336129450385424	4.956476429285317E-8
C5orf41	LOC148696	0.320507871407671	0.0031681260384378573
ZNF775	ZNF821	0.3439746849119316	0.0031681260384378573
MCTS1	LOC100303728	0.15949918453433068	1.3370095167997142E-5
MCM5	LTB	0.29724998352015897	0.0031681260384378573
FOXL1	KLHDC8A	0.26038729371666647	0.0031681260384378573
ZNF146	LSM14A	0.45956780698869576	0.0
TESC	CAPN11	0.45410411109238513	0.0
SRFBP1	DCP2	0.3261590421529764	1.3370095167997142E-5
ATF2	ORC2L	0.4338419876510615	0.0031681260384378573
ZNF653	GCDH	0.4060668516905994	0.0031681260384378573
FOXN3	B4GALT3	0.3581511524733175	1.3370095167997142E-5
TCEAL5	CCDC8	0.34027064634201004	0.0
PIAS1	RNF111	0.6401704518656293	4.956476429285317E-8
IRAK1BP1	ORC3L	0.2491808340055246	0.0031681260384378573
GTF2E2	INTS9	0.2753921590865127	0.0
TAX1BP3	MFAP2	0.4026341991661797	0.0031681260384378573
ZCCHC24	TNS1	0.70968755444649	1.3370095167997142E-5
PSMC5	DCXR	0.32720167923685006	1.3370095167997142E-5
EBF3	ODZ1	0.47792327031917575	4.956476429285317E-8
HIPK3	C6orf125	0.5459964185218539	4.956476429285317E-8
FOXM1	PTPRA	0.26152718017144083	1.3370095167997142E-5
NFATC3	GLG1	0.32341489393713	1.3370095167997142E-5
LEO1	TRIP4	0.2413594358559966	0.0
ZNF28	CAND1	0.44527169181823023	0.0031681260384378573
TBPL1	NHSL1	0.3320874021406345	1.3370095167997142E-5
ZBTB48	C1orf86	0.5553006129065705	1.3370095167997142E-5
NUFIP1	KBTBD6	0.3236954255544071	0.0
RBM15B	RBM6	0.16939114091215113	0.0031681260384378573
YY1	CCNK	0.34983601095420436	0.0
HDAC6	STAG3L3	0.20982664839988296	0.0031681260384378573
ASXL2	TGFBRAP1	0.7258124732007113	4.956476429285317E-8
CCNL2	PMS2L11	0.2410023575212204	1.3370095167997142E-5
MBD3	POLR2E	0.6079105898470397	0.0
BCL9L	RNF26	0.23478684765198646	0.0
SUZ12	ATAD5	0.4573575457298703	0.0
VPS72	ZNF672	0.44782963303560364	0.0
SMAD4	GPRASP2	0.30668873437086175	0.0031681260384378573
SIRT6	C14orf80	0.6191837438192676	4.956476429285317E-8
CCDC85B	DDTL	0.45472472591566493	0.0
EBF1	SLC4A4	0.41287790944061137	0.0
CBFB	CYB5B	0.26556081989872393	0.0
SOX10	STAC2	0.8689456463596015	0.0
DNTTIP2	PRPF38A	0.3149428324413892	0.0031681260384378573
CCDC59	DDX55	0.23682743337187978	1.3370095167997142E-5
VEZF1	BCAS3	0.28432218685865207	0.0031681260384378573
FOXN2	HIVEP2	0.4370746347960203	4.956476429285317E-8
ZNF566	LIN7C	0.23194739406107595	1.3370095167997142E-5
ZCCHC5	EBF1	0.40306174457689226	0.0031681260384378573
RUNX1T1	C20orf194	0.5086608295607207	1.3370095167997142E-5
KDM5B	SPATS2	0.26023225733394506	0.0031681260384378573
TLR4	TLR7	0.6238231658177605	0.0
TLR4	TLR3	0.3998500246825915	4.956476429285317E-8
RQCD1	CSNK2A1P	0.4819980917734308	0.0031681260384378573
UBB	TXNDC17	0.3095354518681341	4.956476429285317E-8
THOC1	NUPL2	0.17401327077729367	0.0031681260384378573
EED	INTS4	0.26015949878134287	4.956476429285317E-8
GPBP1	GIN1	0.39592053649360065	0.0
ZFP106	CCDC75	0.6039413010074208	0.0031681260384378573
LZTS1	AMOTL1	0.4548461025876831	0.0031681260384378573
HIF1AN	COX15	0.30620519756194325	0.0
HOXA3	C11orf93	0.41911060511423237	1.3370095167997142E-5
ZNF189	ZNF510	0.5261822460913013	0.0
ZNF276	FBXO31	0.30935697517147515	4.956476429285317E-8
GTF2E1	GSK3B	0.2960335328753275	0.0
ZBTB26	ZNF782	0.4514942887280273	0.0031681260384378573
PHF5A	UQCR10	0.35152365366934724	0.0
MBD3	POLRMT	0.6364659479431664	0.0
YEATS4	NUP107	0.3458680808803238	0.0
SUDS3	UNG	0.21648134588940562	4.956476429285317E-8
YBX1	CCDC125	0.4969233440071257	4.956476429285317E-8
EBF1	AOC3	0.9772700948320315	0.0
AEBP1	SFRP2	0.6446363522533778	0.0
PCGF1	TPRKB	0.25513113600714155	0.0031681260384378573
TCF3	GPC2	0.37591517877215314	0.0
EID2B	LOC100303728	0.1646932950627511	0.0031681260384378573
GPBP1	GFM2	0.33101593882908076	0.0031681260384378573
THOC1	THUMPD2	0.20002562335881469	0.0031681260384378573
FOXA1	TMEM57	0.28907827760940447	0.0
FOXA1	TMEM62	0.3793826890406187	1.3370095167997142E-5
TCERG1	PNN	0.29182408542388333	4.956476429285317E-8
TRIP11	SDCCAG1	0.4639989745956947	0.0031681260384378573
GATA3	NT5C2	0.3680194640490663	1.3370095167997142E-5
ZNF446	PGAP3	0.3477295874092154	4.956476429285317E-8
AEBP1	PCOLCE	0.6820917660636757	0.0
ZNF770	CTDSPL2	0.5965876679022577	0.0
TFE3	MOBKL2C	0.29466442003545956	0.0031681260384378573
GAS7	ATP8B2	0.4235206380926333	4.956476429285317E-8
BRD7	SETD6	0.2864557562834267	0.0
HSF4	C16orf7	0.34539396757507124	4.956476429285317E-8
ZRSR2	EDF1	0.3363714655753709	0.0031681260384378573
SUPT5H	CNOT3	0.4229539456210542	4.956476429285317E-8
TBL1XR1	OPA1	0.31771274495336765	4.956476429285317E-8
ARNTL2	EML4	0.32087253361610024	0.0031681260384378573
SUFU	BOLA3	0.2460415314422375	0.0031681260384378573
ZNF552	ZNF587	0.6512935460662188	0.0
ZNF552	ZNF586	0.40465918007108703	4.956476429285317E-8
MAML2	CYP7B1	0.5393646727436425	0.0
SMARCD3	CA11	0.24843143234419596	0.0
DEK	NUCKS1	0.2647844112138913	0.0031681260384378573
MAFG	ICA1	0.23116357544926336	0.0031681260384378573
RFC1	PDS5A	0.5393589846492997	1.3370095167997142E-5
GCM1	PIP	0.22227121606793687	0.0
RBBP7	TRAPPC2	0.20113827607887097	1.3370095167997142E-5
SNAPC4	SDCCAG3	0.4851727577665179	0.0031681260384378573
ADNP2	PIK3C3	0.35417662606191824	1.3370095167997142E-5
IL11	MC1R	0.24202625892241528	4.956476429285317E-8
GPS2	SLC25A11	0.4379079247523606	0.0
ZNF587	ZNF91	0.42144972546881065	1.3370095167997142E-5
ZNF696	ZNF517	0.6393278199428895	0.0
YWHAH	LOC541471	0.20222106083584154	1.3370095167997142E-5
SETD1A	ATXN2L	0.4890450831423731	0.0
SLC2A4RG	ZGPAT	0.47649266826239034	1.3370095167997142E-5
CAND1	YME1L1	0.38993490398652497	0.0031681260384378573
RHOQ	ANXA1	0.46071928428950154	1.3370095167997142E-5
ZBTB41	NUP133	0.47159957612255066	0.0031681260384378573
ZNF678	UHMK1	0.6952455908487839	0.0
POU6F1	MYH3	0.2787538167226427	4.956476429285317E-8
TCEA3	SMURF2	0.3006401357761842	1.3370095167997142E-5
ZDHHC2	PLA2G4A	0.40681218308298717	0.0031681260384378573
DRAP1	ZNF787	0.6339343792436778	0.0
ECSIT	SNHG8	0.2708495401031925	0.0031681260384378573
THAP11	COX4NB	0.4484653964358689	0.0
YEATS4	PRIM1	0.3040081307879812	0.0
TBX18	ZEB1	0.9202038660324716	0.0031681260384378573
ZNF575	C1orf70	0.32240656916724997	0.0031681260384378573
DEK	TET1	0.36621612688889904	0.0031681260384378573
DNAJA3	TMEM186	0.41168779606898953	0.0031681260384378573
SMARCAD1	NEK1	0.4951190379422914	4.956476429285317E-8
MZF1	CALU	0.3198612949868366	1.3370095167997142E-5
TIGD1	LOC220930	0.18227995655077978	0.0031681260384378573
IGF2	JAM2	0.5968678119890799	4.956476429285317E-8
IGF2	JAM3	0.6334225295541918	1.3370095167997142E-5
ELF2	YTHDC1	0.41678725459551114	0.0
HLX	TBX2	0.4576906390951435	0.0
SAP18	GNAS	0.18453682760366283	4.956476429285317E-8
ZNF653	KEAP1	0.4962753984334191	0.0
C14orf156	ATP6V1D	0.27039820912946466	1.3370095167997142E-5
ARID2	ARL2	0.43104890840257787	1.3370095167997142E-5
RHOQ	C3orf55	0.3906856862782764	0.0031681260384378573
ADNP	RILP	0.4006009725302809	4.956476429285317E-8
ACVRL1	ARHGEF15	0.7663399429920268	0.0
EBF1	TGFBR2	0.8448517381854106	0.0
L3MBTL2	RANGAP1	0.41644171543866026	0.0
KDM4B	ZBTB7A	0.34662492095769315	0.0
RUNX1T1	FAT4	0.947940973625703	0.0
EID1	TM2D3	0.20575638898679482	0.0031681260384378573
ZNF131	PAPD7	0.25176949465837173	0.0031681260384378573
BCL7A	YWHAH	0.18185335334807684	0.0031681260384378573
RQCD1	C10orf116	0.3248331508850104	0.0031681260384378573
MAFF	SUN2	0.2830312826692729	0.0
GTF2E1	TOPBP1	0.2588973665065112	1.3370095167997142E-5
CCNL2	LOC100133331	0.3861336927021897	0.0
TAX1BP3	PPIC	0.2778663846474597	1.3370095167997142E-5
CGGBP1	C3orf38	0.3951192828918545	0.0
ELP3	NEIL2	0.23983117933268414	0.0
APBB2	C6orf97	0.41869930857426985	4.956476429285317E-8
CREB3L2	MAML2	0.39932832752194025	0.0
CGGBP1	C3orf63	0.554369978767255	0.0
BPTF	ADNP	0.5362098192099851	4.956476429285317E-8
ASXL2	STRN	0.9791580626324483	0.0
PTRF	ARHGAP23	0.5065216363944229	0.0031681260384378573
BRD7	SF3B3	0.4018182311489684	0.0031681260384378573
AR	ELOVL5	0.3881958770508887	0.0
TAF9B	MIER3	0.35056093679429917	0.0
BHLHE22	RGS13	0.3632426342791808	4.956476429285317E-8
MKL2	THUMPD1	0.44895757777209877	0.0
ING3	C7orf64	0.34584202121742824	0.0
ING3	C7orf60	0.3437013996984211	1.3370095167997142E-5
HTT	BOD1L	0.33194597257900016	0.0031681260384378573
ZNF202	ZW10	0.27760666699547243	0.0031681260384378573
EHF	CXADR	0.26795533554598716	1.3370095167997142E-5
CASZ1	PFDN4	0.2852551933953319	0.0
EFCAB6	FAM47E	0.33947591933475607	4.956476429285317E-8
DDX54	ALKBH2	0.3863124215737039	4.956476429285317E-8
PSMC3	MRPL17	0.4181841942097009	0.0031681260384378573
ZNF319	PLXNA1	0.25435952001610646	4.956476429285317E-8
TRIP13	PLK1	0.9140358771250288	1.3370095167997142E-5
ZNF568	ZFP14	0.5844440030167701	0.0
FOXN2	FAM135A	0.4775651133338051	0.0
DMD	SOX6	0.4238055286486105	0.0
SAFB	DOHH	0.6334096664790774	0.0
ZNF513	WDR85	0.444684460348369	4.956476429285317E-8
SMARCD1	C12orf41	0.20489901135178856	4.956476429285317E-8
